city_development_index,training_hours,company_size,experience,education_level,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,target
0.878,50.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.516,36.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8270000000000001,29.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.527,104.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5698854879510968,114.0,3.7312771898500436,6.731277189850044,2.2687228101499564,0.0,0.0,0.0,0.7312771898500434,0.0,0.2687228101499566,1.0
0.91,32.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8694543343059037,87.0,1.2188124056021488,0.21881240560214876,1.2188124056021488,0.0,0.0,0.7811875943978512,0.0,0.0,0.21881240560214876,1.0
0.926,11.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.913,21.0,2.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.884,7.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,79.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,15.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.939,14.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8187491305541179,78.0,2.874990339490199,2.0,2.0,0.0,0.0,0.0,0.4374951697450995,0.0,0.5625048302549005,1.0
0.924,43.0,3.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.926,74.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,15.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.926,114.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,20.0,2.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.698,46.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.887,21.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,19.811496316011016,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,62.0,7.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,38.0,3.0,17.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.624,39.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,46.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.887,65.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,31.982116558491214,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.847,15.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8362801528530763,51.0,3.9127292578321597,14.637576419277387,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,50.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9255159267019863,113.83864223399544,4.757963350993164,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,30.0,5.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6548968797347274,45.0,2.582474598179359,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6602569203205688,11.0,5.244979191355194,9.0,2.0,0.0,0.0,0.0,0.0,0.1224895956775971,0.8775104043224029,1.0
0.587252986285832,29.340250126983037,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,20.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5914930472617852,177.44475345503176,2.0,1.722376727515884,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,50.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8808343749704491,17.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,182.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.764,24.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.939,47.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.887,7.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,150.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.939,50.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,66.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9129506443909333,14.612987444266668,1.693506277866666,19.693506277866668,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.767,12.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.92,78.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9065079346263283,23.0,2.0,4.2238643232300594,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.897,146.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.886947383542898,43.0,7.0,2.1116642447875065,2.0,0.0,0.0,0.0,0.0,0.8883357552124934,0.11166424478750658,1.0
0.92,42.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5174448916190693,7.003524125900169,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.9964758740998312,0.0035241259001688174,1.0
0.91,19.0,5.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6238005479317301,50.0,3.9955677318162257,7.004432268183774,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,32.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.897,51.0,2.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.903,174.0,3.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.897,156.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,36.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,82.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.754,22.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.55,50.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6936414306843444,21.941100414653302,1.9411004146533022,11.058899585346698,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,60.33098726576409,2.0,15.665493632882042,2.0,0.0,0.33450636711795767,0.0,0.0,0.0,0.6654936328820423,1.0
0.899,12.0,1.0,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.91,14.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6114322609885172,46.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.802,13.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,2.0,2.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6950128397467086,29.0,2.0,20.10666262087466,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.939,103.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,25.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.887,54.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.926,108.0,4.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.897058086332564,23.30479049492618,2.0,7.304790494926181,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,13.7386389897735,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,34.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.91,27.0,3.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.911645640331278,26.0,2.0,1.1645640331277987,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,11.0,2.0,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8289161118546484,51.590363341158856,0.8192733176822922,14.0,3.180726682317708,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.682,86.0,7.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.897,42.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,46.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.939,24.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,46.0,6.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8102049632530088,4.505427762400941,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.743,48.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.794,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6795591665256747,68.57749683250438,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,63.78709551836994,2.0,0.0,1.7870955183699366,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.949,174.0,6.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,34.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,58.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8915526923570186,7.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6319425566816343,111.9722288227915,2.0,13.944457645582977,2.9722288227914886,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9053978269650154,50.0,2.0,10.486739101166156,1.5132608988338436,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.55,138.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,111.0,2.0,4.143627331818769,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,31.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.924,12.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.855,15.0,7.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.923,11.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.926,10.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8016027857219425,261.20001882244554,2.0,4.600056467336672,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8052261748724573,36.4550406928462,1.5449593071538013,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6715387106549314,80.20579528422049,5.0,10.205795284220482,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.767,84.0,1.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,19.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.92,25.14382716607349,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.698,79.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6962908071118838,26.023097201190758,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,57.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,50.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,41.895594999771085,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6430140502528143,78.0,2.0,1.163914226317365,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.866,19.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,113.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,29.10727886865367,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,15.0,3.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6341972529244153,62.0,2.0,7.275601430389604,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8400862466605701,163.269978896417,2.0,4.269978896416993,2.0,0.26997889641699324,0.0,0.0,0.0,0.0,0.7300211035830068,1.0
0.92,123.0,7.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.926,116.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,18.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,34.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.866,59.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,57.41422267736864,2.0,2.5857773226313583,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9143892816487356,146.43892816487354,2.0,19.68321550537933,2.0,0.0,0.43892816487355635,0.0,0.0,0.0,0.5610718351264437,1.0
0.7114016783178425,47.0,2.0,8.0,2.435800222493871,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.91,118.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,126.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.865,121.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,48.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,50.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,161.0,4.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.926,36.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7323341191683315,60.91037074931371,1.0,7.08962925068629,3.0,0.0,0.9103707493137096,0.0,0.0,0.0,0.08962925068629035,1.0
0.8959999999999999,17.0,6.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,305.2736614765822,2.0,3.4079231542722566,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.754,82.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,33.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5883981001729537,73.79115332948992,2.0,7.0,2.2088466705100824,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.91,35.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,23.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.92,12.0,6.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.682,42.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,44.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,9.0,7.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.887,152.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,268.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6265155618505259,43.0211391752145,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.698,25.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.939,26.0,5.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8307696524918837,80.09563836985018,2.0,17.0,2.0,0.0,0.6985461232833907,0.0,0.0,0.0,0.3014538767166093,1.0
0.5579999999999999,141.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7492676978483392,45.76668023484657,1.7666802348465693,15.0,2.7666802348465693,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,56.255694959531205,2.7443050404687925,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,16.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.754,60.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8368608151919594,45.0,1.889395214585119,15.889395214585118,2.889395214585119,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,17.0,7.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,6.0,7.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,35.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.923,61.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7959999999999999,53.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.55,29.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.624,103.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,20.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,204.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,24.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.815638716119892,138.6345652851652,1.365434714834795,1.0,1.634565285165205,0.0,0.6345652851652052,0.0,0.0,0.0,0.36543471483479484,1.0
0.7122379007743647,53.0,2.0,9.07909944874647,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.91,107.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9152153660398701,12.057671839358983,1.0576718393589837,19.0,2.0576718393589837,0.0,0.9423281606410163,0.0,0.0,0.0,0.05767183935898368,1.0
0.767,68.0,5.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.897,24.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,118.0,2.0,6.972095667865323,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.804,157.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.939,8.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9033367908031578,23.980188776284837,7.0,9.01981122371516,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8577727888833646,49.0,2.0,1.5678665894678097,2.4321334105321903,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6723261817284956,17.0,2.5938976325336514,18.59389763253365,2.4061023674663486,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,324.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.906784398648542,85.42540863689312,2.0,21.0,2.5745913631068724,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8883772409474883,51.04173457416631,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.04173457416630966,0.9582654258336903,1.0
0.926,228.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,10.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,61.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,182.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7525362019318631,303.73697570178194,2.0,8.736975701781935,1.5657560745545163,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,67.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.698,42.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.899,83.0,3.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,82.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,38.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.91,56.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.624,110.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.804,39.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.660728419750927,68.46770406158078,7.0,9.733852030790384,2.266147969209616,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.763,56.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8426781419427091,93.90435207347468,2.0,6.0,2.0,0.0,0.9521760367373384,0.0,0.0,0.0,0.047823963262661584,1.0
0.884,28.0,2.0,21.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.92,105.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.786581488356291,79.50755380388372,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8716071430735934,6.0,3.0,4.21798584201084,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8521776146661912,99.42925560337854,1.5707443966214631,1.4292556033785369,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8351961160260694,30.0,3.725905375799309,9.0,2.274094624200691,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,107.19520835874145,2.934930547086182,21.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.624,21.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.527,62.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.893,99.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6603115910575214,31.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7393636988950772,87.98752350774662,2.0,0.012476492253386096,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,76.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,100.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6840686740974345,19.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,116.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,164.1372398085764,5.1372398085764015,11.241840127615733,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.878,29.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.926,72.0,4.0,21.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.92,82.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.897,8.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,27.0,5.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,204.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8981513472137638,37.0,2.0,11.0,1.7282884262078753,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9113360214433626,31.0,2.2625448047465913,9.737455195253409,2.2625448047465913,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,128.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7233304021479189,25.0,2.0,2.0,1.6644243170678417,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,5.122217803599067,0.0,0.061108901799533766,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,9.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.698,198.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9110710546531188,28.66929832048588,5.0,21.0,2.66929832048588,0.0,0.0,0.0,0.0,0.6692983204858798,0.3307016795141202,1.0
0.913,11.0,1.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.754,200.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6863371283175773,35.0,1.2105984064783017,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.91,28.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8943443186563886,23.287342184899682,6.287342184899683,10.712657815100316,3.712657815100317,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.897,65.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,40.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.789,10.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,66.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.887,64.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.924,58.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,7.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.698,43.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.91,111.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8972932768949505,77.91114179646819,6.955570898234093,3.0444291017659073,2.0444291017659073,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.836,56.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,34.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8954730121051407,48.0,2.4542034795344305,5.0,1.4542034795344305,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8959999999999999,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.939,56.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,5.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,146.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9155435344842426,12.0,2.0,6.0,2.5543534484242567,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,105.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,70.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,47.0,5.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.698,28.09886663875704,1.8022667224859203,10.09886663875704,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
